timestamp,flight_mode,is_armed,roll,pitch,yaw,groundspeed,heading,alt_agl,ekf_flags_raw,ekf_health_status
1755348867.2746649,UNKNOWN,False,0.11353240489994365,0.10647664606454858,-7.049676872104287,0.021843699738383293,352,584.0899658203125,831,"*** POS_VERT_AGL: UNHEALTHY ***, *** CONST_POS_MODE: UNHEALTHY ***, *** PRED_POS_HORIZ_ABS: UNHEALTHY ***"
1755348868.2840815,UNKNOWN,False,0.10980218112808449,0.10210493812955697,-7.057613551919842,0.02053219825029373,352,584.0899658203125,831,"*** POS_VERT_AGL: UNHEALTHY ***, *** CONST_POS_MODE: UNHEALTHY ***, *** PRED_POS_HORIZ_ABS: UNHEALTHY ***"
1755348869.2927835,UNKNOWN,False,0.10407460727167261,0.09574449121764787,-7.068652845165875,0.018302010372281075,352,584.0899658203125,831,"*** POS_VERT_AGL: UNHEALTHY ***, *** CONST_POS_MODE: UNHEALTHY ***, *** PRED_POS_HORIZ_ABS: UNHEALTHY ***"
1755348870.2975948,UNKNOWN,False,0.09865040320415773,0.09128983383683763,-7.077731447233292,0.01653357781469822,352,584.0899658203125,831,"*** POS_VERT_AGL: UNHEALTHY ***, *** CONST_POS_MODE: UNHEALTHY ***, *** PRED_POS_HORIZ_ABS: UNHEALTHY ***"
1755348871.297778,UNKNOWN,False,0.0944918318558249,0.08655924748572943,-7.086191490293999,0.01463325135409832,352,584.0899658203125,831,"*** POS_VERT_AGL: UNHEALTHY ***, *** CONST_POS_MODE: UNHEALTHY ***, *** PRED_POS_HORIZ_ABS: UNHEALTHY ***"
1755348872.307157,UNKNOWN,False,0.08876279057595853,0.08003651687996644,-7.09859895580815,0.012864348478615284,352,584.0899658203125,831,"*** POS_VERT_AGL: UNHEALTHY ***, *** CONST_POS_MODE: UNHEALTHY ***, *** PRED_POS_HORIZ_ABS: UNHEALTHY ***"
1755348873.310126,UNKNOWN,False,0.08466655137390866,0.07550067763158955,-7.108424609816037,0.01045776903629303,352,584.0899658203125,831,"*** POS_VERT_AGL: UNHEALTHY ***, *** CONST_POS_MODE: UNHEALTHY ***, *** PRED_POS_HORIZ_ABS: UNHEALTHY ***"
1755348874.3132806,UNKNOWN,False,0.07971817937183359,0.07093058738576344,-7.1191834384192765,0.008503087796270847,352,584.0899658203125,831,"*** POS_VERT_AGL: UNHEALTHY ***, *** CONST_POS_MODE: UNHEALTHY ***, *** PRED_POS_HORIZ_ABS: UNHEALTHY ***"
1755348875.3189187,UNKNOWN,False,0.07549675560890208,0.0674505259623626,-7.129333953299561,0.006942804902791977,352,584.0899658203125,831,"*** POS_VERT_AGL: UNHEALTHY ***, *** CONST_POS_MODE: UNHEALTHY ***, *** PRED_POS_HORIZ_ABS: UNHEALTHY ***"
